"id","content_type","title","description","deeplink_url","duration","provider_name","cpe_subject","channels","image_url"
"39035","self_paced_course","HABS – Start/EoD Activities & Allocations Supporting Lynx (FI)/Début et fin de journée dans SBHD","After completing this module, you will be able to:


	Explain the start-of-day, end-of-day and Standing Liquidity Facility (SLF) advance activities that take place in HABS
	Identify how to manage your Lynx-related allocations in HABS and how they are reflected in Lynx
	Describe how to manage your reserve collateral


_____________________________________________________________

À la fin de ce module, vous serez en mesure :


	D’expliquer les activités de début et de fin de journée et celles qui concernent les avances consenties dans le cadre du mécanisme permanent d’octroi de liquidités dans le SBHD
	De déterminer comment gérer vos affectations destinées au système Lynx dans le SBHD et de quelle manière ces affectations se reflètent dans Lynx
	De décrire comment gérer votre garantie réservée","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d39035%26componentTypeID%3dCOURSE%26revisionDate%3d1631719800000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"39039","self_paced_course","HABS-BoC Accts & Intraday Loans Supporting Lynx (FI)/SHBD-Comptes & prêts intrajournaliers dans Lynx","After completing this module, you will be able to:

•    Describe the different accounts used to support participation in the Lynx system
•    Explain how Lynx supports the intraday loan process

_______________________________________________________________

À la fin de ce module, vous serez en mesure :

•    De décrire les différents comptes utilisés dans Lynx
•    D’expliquer le rôle de Lynx dans le processus d’octroi de prêts intrajournaliers","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d39039%26componentTypeID%3dCOURSE%26revisionDate%3d1631719080000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"39040","self_paced_course","Corporate Administration (CA) / Administration générale (AG)","By the end of this module you will be able to:


	Describe the role of Corporate Administration,
	List the guiding principles of Corporate Administration, and
	Identify the Corporate Administration departments and explain their main responsibilities.


*****

À la fin de ce module, vous serez en mesure :


	de décrire le rôle de l’Administration générale,
	d’énumérer ses principes directeurs, et
	de nommer les départements de l’Administration générale et d’en expliquer les principales responsabilités.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d39040%26componentTypeID%3dCOURSE%26revisionDate%3d1604153590000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"39083","self_paced_course","CAS 540- Auditing Accounting Estimates (CPA hrs)","The changes to CAS 540 will change how the Bank’s estimates are audited. This video covers the changes in the standard, how to improve your estimates, and what to expect in the coming year. The video also details which estimates are pose a higher risk to Bank’s financial statements.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d39083%26componentTypeID%3dCOURSE%26revisionDate%3d1606854474000%26fromSF%3dY&company=bankofcana","3600","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"40002","self_paced_course","Internal Credit Ratings/La notation interne du crédit","À la fin de ce cours, vous devriez être en mesure de :


	Comprendre l’importance de procéder à des évaluations internes du risque de crédit
	Décrire comment la Banque du Canada utilise les cotes de crédit internes
	D’expliquer comment les cotes de crédit internes sont attribuées


_______________________________________________________________

         By the end of this module you will be able to:


	Understand the importance of conducting internal credit risk assessments
	Describe how the Bank of Canada uses internal credit ratings
	Explain how internal ratings are assigned","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d40002%26componentTypeID%3dCOURSE%26revisionDate%3d1608136066000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"41011","self_paced_course","FMD- WORKING FROM HOME ERGONOMICS/MFI- L'ERGONOMIE DU TRAVAIL À DOMICILE","","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d41011%26componentTypeID%3dCOURSE%26revisionDate%3d1612373580000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"41019","self_paced_course","COVID Accounting  Treatments at the Bank  (CPA hrs)","This video provides an overview of the impacts of the 2020 COVID-19 pandemic on the Bank’s financial reporting. Over the course of the one-hour training session, you will learn about the new programs introduced by the Bank to support the well-functioning and efficiency of the financial markets, how these programs are accounted for under IFRS, and how that translates to the face of the financial statements and note disclosures.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d41019%26componentTypeID%3dCOURSE%26revisionDate%3d1613071920000%26fromSF%3dY&company=bankofcana","3600","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"41020","self_paced_course","Public Sector Accounting Standards and the Bank (CPA hrs)","This video provides a high-level overview of the Public Sector Accounting Standards (PSAS). Over the course of the one-hour training session, you will learn about what is PSAS, how it may differ from other standards catered towards non-public sector entities, its relation to the Bank, and how the Bank is incorporated into the Government of Canada’s financial reporting.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d41020%26componentTypeID%3dCOURSE%26revisionDate%3d1613073483000%26fromSF%3dY&company=bankofcana","3600","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"42001","self_paced_course","Indigenous Cultural Awareness / Sensibilisation à la culture autochtone","This course is designed to help us learn about First Nations, Inuit and Métis peoples and communities in Canada. It is a series of five online modules with videos, quizzes, music and animation that will provide participants with enhanced Indigenous cultural awareness.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d42001%26componentTypeID%3dCOURSE%26revisionDate%3d1613577784000%26fromSF%3dY&company=bankofcana","9000","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"42002","self_paced_course","Conscious Inclusion / Inclusion consciente","The course on Conscious Inclusion provides participants with an understanding of diversity and inclusion by exploring bias, where it comes from, and its affects. You can complete the two 30 minute online learning modules at your own pace, at any time.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d42002%26componentTypeID%3dCOURSE%26revisionDate%3d1641572400000%26fromSF%3dY&company=bankofcana","3600","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"42006","self_paced_course","Accounting for Employee Benefits (CPA hrs)","This video provides an overview of accounting for employee benefits under IFRS. Over the course of the 35 minute training session, you will learn about the different types of employee benefits and their related accounting policies, the Bank’s two pension plans, and the financial disclosure requirements related to pension and non-pension benefits.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d42006%26componentTypeID%3dCOURSE%26revisionDate%3d1613743523000%26fromSF%3dY&company=bankofcana","3600","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"42009","self_paced_course","Expected Credit Losses (CPA hrs)","This video covers the technical accounting standard, IFRS 9, for expected credit losses. This is a technical discussion and does not reflect the Bank’s position on ECLs. The scope, recognition and measurement of ECLs are covered in this video.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d42009%26componentTypeID%3dCOURSE%26revisionDate%3d1614536657000%26fromSF%3dY&company=bankofcana","1800","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"42014","self_paced_course","2018 Revised Conceptual Framework for Financial Reporting (CPA hrs)","This video covers the 2018 Revised Conceptual Framework for Financial Reporting, which became effective for reporting entities as at January 1st, 2020. The video goes through each chapter of the framework, discussing the updates as well as their impact on the Bank’s financial reporting process.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d42014%26componentTypeID%3dCOURSE%26revisionDate%3d1614805790000%26fromSF%3dY&company=bankofcana","3600","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"43019","self_paced_course","Cloud Computing Accounting (CPA hrs)","You’re paying for a data storage solution on the cloud, but what does that mean? Did you just purchase an asset? Are you leasing a server? Great questions!


This video goes through the decisions required to determine the accounting appropriate for cloud computing or software as a service platforms. Come enjoy the CPD Hours with your FPER hosts.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d43019%26componentTypeID%3dCOURSE%26revisionDate%3d1619607911000%26fromSF%3dY&company=bankofcana","1800","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"43044","self_paced_course","Economic and Financial Research Department (EFR)/Recherche économique et financière (REF)","After completing this module, you will be able to:


	Describe EFR's vision, structure and main areas of responsibility
	Understand the EFR community and its work implication
	Identify the Bank's external research partnerships
	Explain the various Bank publications and the importance and challenges of publishing in leading journals


_______________________________________________________________

À la fin de ce module, vous devriez être en mesure :


	Décrire la vision, la structure et les principales responsabilités de la REF
	Comprendre qui sont les chercheurs de la REF et la contribution de chacun à la recherche
	Connaître les partenariats de recherche externes de la Banque
	Expliquer quelles sont les diverses publications de la Banque, l’importance de publier dans des revues réputées et les difficultés que cela suppose","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d43044%26componentTypeID%3dCOURSE%26revisionDate%3d1621618777000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"48010","self_paced_course","Cost Centre (Foundational Virtual Facilitation Skills Course) / Centre de coûts (Cours de base sur les compétences en facilitation virtuelle)","A survey which will appear in your Learning Plan once clicked.  You can submit your cost centre to have the costs charged back to your team budget.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d48010%26componentTypeID%3dCOURSE%26revisionDate%3d1630073981000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"51002","self_paced_course","Privacy Behaviours / Comportements pour assurer la protection des renseignements personnels","This module conveys key privacy behaviours to incorporate into day-to-day work to avoid outcomes that cause risk, harm or loss while collecting, using, sharing, and retaining personal information. Estimated completion time: 15 minutes.

**********

Ce module présente les comportements clés en matière de protection de la vie privée à intégrer dans le travail quotidien afin d'éviter les résultats qui entraînent des risques, des dommages ou des pertes lors de la collecte, de l'utilisation, du partage et de la conservation des informations personnelles. Durée approximative de la formation : 15 minutes.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d51002%26componentTypeID%3dCOURSE%26revisionDate%3d1635530700000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"52002","self_paced_course","2021 Code of Business Conduct and Ethics - Annual Exercise | Code de conduite professionnelle et d’éthique - Exercice annuel","This module explains the Code of Business Conduct and Ethics. Estimated completion time: 15 minutes. 

**********

Ce module présente le Code de conduite professionnelle et d’éthique. Durée approximative de la formation : 15 minutes.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d52002%26componentTypeID%3dCOURSE%26revisionDate%3d1634565629000%26fromSF%3dY&company=bankofcana","360","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"53002","self_paced_course","Information Management  | Gestion de l’information","In this module, you will look at a few scenarios to review key decision making and best practices. Estimated completion time: 5 minutes.

*****

Dans ce module, nous allons faire quelques mises en situation pour passer en revue les principales décisions et meilleures pratiques en la matière. Durée approximative de la formation : 5 minutes.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d53002%26componentTypeID%3dCOURSE%26revisionDate%3d1635529968000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"55002","self_paced_course","Banking Operations Financial Crimes Training/Formation sur les crimes financiers à l’intention des Opérations bancaires","By the end of this course, you will have gained an awareness and understanding of financial crimes risks and controls. This course will help you:


	Understand financial crime related activities
	Have awareness of financial crimes risk management processes and controls
	Understand the role that Banking Operations plays in identifying and escalating unusual activity
	Understand the consequences of non-compliance
	Successfully complete a knowledge check at the end of the course


___________________________________________________________

À la fin de ce cours, vous aurez acquis une connaissance et une compréhension des risques et des contrôles associés aux crimes financiers. Ce cours vous aidera à :


	Comprendre les activités associées aux crimes financiers
	Être au fait des processus et des contrôles de gestion des risques associés aux crimes financiers
	Comprendre le rôle que jouent les Opérations bancaires dans la détection des activités inhabituelles et le signalement à l’échelon approprié
	Comprendre les conséquences de la non-conformité
	Réussir une vérification des connaissances à la fin du cours","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d55002%26componentTypeID%3dCOURSE%26revisionDate%3d1638394140000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"65003","self_paced_course","Reverse Repo Accounting (CPA hrs)","A detailed look at the accounting treatment for reverse repurchase agreements by the Bank. This video covers the technical accounting standards on how such agreements should be recognised, measured and disclosed on the balance sheet. Please reach out to the FPER team if you have any questions regarding this content.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d65003%26componentTypeID%3dCOURSE%26revisionDate%3d1651690713000%26fromSF%3dY&company=bankofcana","1800","Bank of Canada/Banque du Canada","","14378","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"66002","self_paced_course","Student Coffee Chat / Café-causerie pour les étudiants","These weekly virtual coffee chats are an opportunity for you to meet and stay connected with your fellow student colleagues here at the Bank.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d66002%26componentTypeID%3dCOURSE%26revisionDate%3d1654266348000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"67002","self_paced_course","IFRS 9: Classification and Measurement","A detailed look at how financial instruments are classified and measured under IFRS 9. This video covers a brief history of the standard, classification considerations (SPPI and business model tests), how the Bank has classified various instruments in the external financial statements and how the instruments are measured after initial recognition. Please reach out to the FPER team if you have any questions regarding this content.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3d67002%26componentTypeID%3dCOURSE%26revisionDate%3d1655818880000%26fromSF%3dY&company=bankofcana","1800","Bank of Canada/Banque du Canada","","14378","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"DI_Gender","self_paced_course","Gender Diversity / La diversité de genre","The Gender Diversity course has been created to help you learn about key concepts and current terminology related to gender diversity, including gender identity.

By the end of this module, you will be able to:


	Identify the difference between the terms “sex,” “gender” and “sexual orientation”
	Understand how the terms “assigned sex,” “gender identity,” “gender expression” and “transgender” are used
	Recognize the concept of gender as a spectrum, rather than the binary of male and female
	Recall various gender identities, such as genderfluid or non-binary
	Recall the importance of gender pronouns and explain how they are used
	Understand that acceptance of our gender identity is a human rights issue
	Identify the legal protections that guard LGBTQ2S+ and gender non-conforming people
	Provide examples of ways that you, as a Bank employee, can contribute to a more inclusive and respectful workplace


******

Le cours sur la diversité des genres a été créé pour vous permettre d'apprendre les concepts clés et la terminologie actuelle liés à la diversité de genre, y compris l’identité de genre. En suivant ce cours, vous faites un pas important vers la compréhension de la diversité de genre et une approche plus inclusive.

 

À la fin de ce module, vous serez en mesure de :


	Différencier les termes sexe, genre et orientation sexuelle
	Comprendre l’utilisation des termes sexe assigné, identité de genre, expression de genre et transgenre
	Comprendre la notion que le genre est un spectre et non un concept binaire se limitant au masculin et au féminin
	Retenir diverses identités de genre, y compris le genre fluide et le genre non binaire
	Retenir l’importance des pronoms de genre et expliquer leur utilisation
	Comprendre que l’acceptation de l’identité de genre est un enjeu lié aux droits de la personne
	Connaître les protections légales dont bénéficient les personnes LGBTQ2S+ et les personnes de genre non conforme



	Fournir des exemples de façons dont vous, en tant que membre du personnel de la Banque, pouvez contribuer à rendre le milieu de travail plus inclusif et respectueux","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3dDI_Gender%26componentTypeID%3dCOURSE%26revisionDate%3d1654623000000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"DLP-2833083_Data-Driven_Dec","self_paced_course","Data-Driven Decision Making for Business Professionals","1h

Business professionals need to know how to use and understand data today to be successful tomorrow. Instructor Jamie Champagne covers the information, skills, and practices that you need to make smart, fast, and informed business decisions. Jamie explains why data skills are required today, how successful leadership choices depend on drawing insights from data, and how to distinguish the driving factors that require analysis skills. She shows how to identify the business problem or opportunity, break down the business problem into data requirements, and drive to prescriptive questions. Jamie also discusses how to identify current data, use data to draw conclusions, and use visuals and storytelling to share data. Plus, Jamie steps through how to present data in response to business requests, identify data gaps, and leverage data to drive business decisions.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3dDLP-2833083_Data-Driven_Dec%26componentTypeID%3dCOURSE%26revisionDate%3d1637693362000%26fromSF%3dY&company=bankofcana","3600","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"DLP-2866076_Statistics_Foun","self_paced_course","Statistics Foundations: The Basics / Les fondements des statistiques","30m

Statistics is not just the realm of data scientists. All types of jobs use statistics. Statistics are important for making decisions, new discoveries, investments, and predictions. Whether the subject is political races, sports rankings, shopping trends, or healthcare advancements, statistics is an instrument for understanding your favorite topic at a deeper level. In this course, Professor Eddie Davila offers beginner-level lessons, so you too can master the terms, formulas, and techniques needed to perform the most common types of statistics.<br><br>Eddie covers several examples of data and charts. He explains how to find the middle of your data set, as well as the mean and median. He introduces range, then goes into standard deviation and what to do with outliers. These techniques help you understand your data, prove theories, and save time, money, and other valuable resources—all by understanding the numbers.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3dDLP-2866076_Statistics_Foun%26componentTypeID%3dCOURSE%26revisionDate%3d1637695300000%26fromSF%3dY&company=bankofcana","1800","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"DLP-2893068_Learning_PowerBI","self_paced_course","Learning Microsoft Power BI Desktop / L'essentiel de Power BI","2h 30m

Power BI Desktop—the powerful data analysis and visualization software from Microsoft—can help you get more insights from your data, whether that data is stored on your computer or in the cloud. In this course, discover how to leverage this easy-to-use tool to more efficiently model and visualize data. Learn how to connect various data sources, including Excel, databases, and web data sources like Wikipedia. Explore how to search and transform your data using the built-in Query Editor. Plus, instructor Gini von Courter shows how to build and arrange visualizations, create interactive reports, share your work, manage your published files in the Power BI service, and more.

**********

4h 35m

Dans cette formation, découvrez Power BI, la solution de Microsoft qui permet d'analyser, consulter et partager les données. André Meyer, consultant expert passionné par la transmission, aborde avec vous les principes, les composants et la configuration de Power BI à l'aide d'exemples concrets. Ensemble, vous verrez comment effectuer des requêtes de données vers Excel ou d'autres sources et préparer ces éléments. Vous apprendrez également à créer des tables, notamment de temps, des relations et à exploiter vos données sous forme de visuels. Puis, vous procéderez au filtrage et à l'exploitation des données aux formats PDF et Excel.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3dDLP-2893068_Learning_PowerBI%26componentTypeID%3dCOURSE%26revisionDate%3d1647102631000%26fromSF%3dY&company=bankofcana","9000","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"DLP-5005071_en_Learning_Data_V","self_paced_course","Learning Data Visualization / Les fondements de la visualisation de données","4h

Got a big idea? You need to get it across quickly and efficiently, or modern audiences will move on to the next story clamoring for their attention. Data visualization allows you to make the complex simple, the abstract tangible, and the invisible (data) visible with great illustrations. In this course, Bill Shander shows how to understand your data and your audience, craft the story you need to tell, and determine the best visual model and details to use for that story.

*****

2h 24m

Dans cette formation, Vincent Isoz vous emmène à la découverte des nombreuses méthodes et techniques permettant de présenter les données de manière immédiatement perceptible et compréhensible par tous. Vous serez guidé dans le choix du type de visuel le plus approprié à la présentation de données spécifiques, et vous apprendrez à déjouer certains pièges lors de la lecture de certains graphiques, pièges parfois tendus par leurs auteurs. Au terme de cette formation, vous aurez fait un large tour d'horizon de la visualisation de données, et votre formateur vous présentera des documents pour approfondir vos connaissances.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3dDLP-5005071_en_Learning_Data_V%26componentTypeID%3dCOURSE%26revisionDate%3d1647102893000%26fromSF%3dY&company=bankofcana","14400","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"DLP-609019_en_Data_Analytics","self_paced_course","Data Analytics for Business Professionals","1h

What can data analytics do for your business? Take a lesson from companies like Xerox and UPS. Data analytics can help cut costs, speed up delivery, generate forecasts, and make better decisions. In this introductory overview, economist and author John Johnson shows leaders and executives how to use analytics to make data-driven decisions and gain competitive advantage. First, see examples of real-life analytics in action. Then explore the differences between predictive and prescriptive analytics, and find out how to formulate questions—a process that can be almost as revealing as finding the answers. John then shows how to collect, clean, and aggregate data from different sources across your organization, and identify when data is flawed. Then learn how to plan and deploy an analytics strategy for your business, starting with a variety of simple techniques: averages, sampling, cherry picking, forecasting, and correlation and causality. Finally, John closes with some resources and next steps to advance your analytics knowledge.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3dDLP-609019_en_Data_Analytics%26componentTypeID%3dCOURSE%26revisionDate%3d1647099077000%26fromSF%3dY&company=bankofcana","","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
"DLP-630615_en_Picking_the_Righ","self_paced_course","Picking the Right Chart for Your Data","1h 30m

When selecting charts to showcase data, many people simply pick from the few choices available in Excel or other such software. This can be highly limiting, and can result in the selection of charts that fail to effectively convey whatever you're trying to communicate. This course can help you think more strategically about your data, and provide you with the tools you need to pick the best visual display for the type of data you're working with—and your ultimate communication goals. Main topics include getting to the key idea you're trying to communicate; finding the right standard chart for your data type; and brainstorming and experimenting to come up with alternatives to the standards.","https://hcm17.sapsf.com/sf/learning?destUrl=https%3a%2f%2fbankofcan%2eplateau%2ecom%2flearning%2fuser%2fdeeplink%5fredirect%2ejsp%3flinkId%3dITEM%5fDETAILS%26componentID%3dDLP-630615_en_Picking_the_Righ%26componentTypeID%3dCOURSE%26revisionDate%3d1647103083000%26fromSF%3dY&company=bankofcana","5400","Bank of Canada/Banque du Canada","","","https://www.bankofcanadamuseum.ca/wp-content/themes/museum-build/img/boc-logo-en.png"
